,energy_per_atom,O_concentration,C-O-H_C-sp1-H:mean_value,ether_concentration,H-O_coordination_number,O_n12_m2,prox_Ixx_ether_area,norm_density_ether_std,sp2-like_n11_m3,max_bond_angle
3789,-49.75814653204565,0.262511,107.87,0.276712329,0.75,0.305,25.12193129,0.062950963,0.119,143.2
3790,-49.716663747810856,0.262697,107.83,0.273224044,0.75,0.279,26.33678048,0.05960174,0.111,132.16
3791,-49.74570570676032,0.262511,107.75,0.274725275,0.75,0.287,27.31222928,0.062317726,0.125,137.17
3792,-49.71791479859895,0.262697,107.68,0.268493151,0.75,0.282,27.32580833,0.066592419,0.123,132.19
3793,-49.71587276707531,0.262697,107.79,0.267217631,0.75,0.313,26.4110333,0.068920158,0.135,178.39
3794,-49.71866523642732,0.262697,107.74,0.266483516,0.75,0.309,24.0791882,0.062937978,0.138,131.39
3795,-49.75645665198238,0.261674,108.12,0.278236915,0.75,0.289,23.38571204,0.069127166,0.105,134.51
3796,-49.71243380035026,0.262697,107.77,0.273224044,0.75,0.278,22.88875357,0.06876992,0.1,161.97
3797,-49.727658611599296,0.2618629,107.82,0.26519337,0.75,0.286,27.89411836,0.06591567,0.123,170.57
3798,-49.750726390114735,0.2612533,107.72,0.275,0.75,0.298,22.68942256,0.066777549,0.117,133.95
3799,-49.72191619964973,0.262697,107.83,0.273224044,0.75,0.274,22.00968743,0.064158492,0.12,134.06
3800,-49.718038178633975,0.262697,107.99,0.273224044,0.75,0.291,23.30870485,0.063909313,0.119,173.48
3801,-49.721424080560425,0.262697,107.9,0.263736264,0.75,0.262,25.21703595,0.061013361,0.094,141.63
3802,-49.75320597014925,0.262511,107.78,0.276712329,0.75,0.324,25.3872853,0.069951247,0.133,130.8
3803,-49.798397887323944,0.2623239,107.81,0.268698061,0.75,0.29,21.21790029,0.061160743,0.126,133.65
3804,-49.709916987740804,0.262697,107.74,0.268493151,0.75,0.249,20.40896439,0.061312323,0.127,133.55
3805,-49.72020560420316,0.262697,107.83,0.268493151,0.75,0.297,25.80782884,0.067277778,0.113,129.2
3806,-49.705584851138354,0.262697,107.98,0.268493151,0.75,0.253,23.82937195,0.066330684,0.119,134.16
3807,-49.71414150612959,0.262697,107.49,0.268493151,0.75,0.305,28.73520097,0.068528408,0.129,138.73
3808,-49.75788586479368,0.262511,107.72,0.269972452,0.75,0.297,24.83686267,0.06891858,0.097,139.51
3809,-49.750611501316946,0.262511,107.71,0.262430939,0.75,0.277,26.29512839,0.061570511,0.132,165.95
3810,-49.749924582967516,0.262511,107.79,0.265927978,0.75,0.25,25.29145331,0.071808846,0.09,145.8
3811,-49.716526619964974,0.262697,107.78,0.271232877,0.75,0.298,25.02263528,0.059452748,0.136,131.22
3812,-49.72055499124343,0.262697,107.93,0.266483516,0.75,0.28,23.36034184,0.072384813,0.118,133.71
3813,-49.752369902912626,0.2612533,107.82,0.279005525,0.75,0.27,26.67115863,0.063395723,0.108,133.71
3814,-49.75992642669008,0.262511,107.91,0.269972452,0.75,0.249,22.55803308,0.064421821,0.116,131.37
3815,-49.71102035087719,0.2622807,107.7,0.261111111,0.75,0.215,22.94734903,0.059797009,0.117,131.61
3816,-49.79234964788732,0.2623239,107.85,0.278236915,0.75,0.271,24.96110472,0.066183938,0.123,160.49
3817,-49.72527950963222,0.262697,107.77,0.263736264,0.75,0.249,26.92776023,0.06642958,0.134,140.5
3818,-49.71321033274956,0.262697,107.75,0.268493151,0.75,0.271,27.83920381,0.067372807,0.104,135.37
3819,-49.72077705779334,0.262697,107.96,0.263736264,0.75,0.273,25.74810825,0.063097706,0.141,130.73
3820,-49.64001936619718,0.2605634,107.74,0.265927978,0.75,0.307,20.43947607,0.068993183,0.137,134.9
3821,-49.71864632224168,0.262697,107.91,0.256906077,0.75,0.261,24.3777506,0.070044133,0.115,139.77
3822,-49.72425192644483,0.262697,107.87,0.266483516,0.75,0.28,26.4303831,0.062218535,0.142,134.3
3823,-49.72033263157895,0.2622807,107.99,0.269230769,0.75,0.289,25.31029546,0.0680517,0.132,148.62
3824,-49.722683655536024,0.2618629,107.92,0.269972452,0.75,0.273,20.00469952,0.064333852,0.147,130.79
3825,-49.708449911971826,0.2614437,107.82,0.266666667,0.75,0.306,24.82724306,0.067344038,0.109,167.71
3826,-49.723671541155866,0.262697,107.76,0.268493151,0.75,0.291,21.95966268,0.064431058,0.108,136.87
3827,-49.754155926251094,0.262511,107.7,0.269972452,0.75,0.313,22.31764944,0.06988101,0.126,133.47
3828,-49.71819072438163,0.2606007,107.93,0.262569832,0.75,0.297,27.31029268,0.063358081,0.119,141.28
3829,-49.717899824253074,0.2618629,107.72,0.270718232,0.75,0.251,23.68351208,0.059301325,0.127,136.03
3830,-49.71669781085814,0.262697,108.03,0.271232877,0.75,0.226,25.04632656,0.060858271,0.124,134.57
3831,-49.72959649737303,0.262697,107.89,0.268493151,0.75,0.308,21.1478493,0.065405293,0.131,130.28
3832,-49.722316024518385,0.262697,107.63,0.268493151,0.75,0.305,22.75489301,0.06412476,0.14,129.66
3833,-49.72345525394045,0.262697,107.82,0.271232877,0.75,0.312,22.75888622,0.066750613,0.157,132.91
3834,-49.75518867427568,0.262511,107.74,0.276712329,0.75,0.284,28.33344278,0.063805434,0.098,133.06
3835,-49.748443898156275,0.262511,107.65,0.271978022,0.75,0.241,25.70298418,0.064230279,0.111,136.9
3836,-49.714669156414764,0.2618629,107.7,0.272727273,0.75,0.293,21.48771365,0.063923502,0.128,134.02
3837,-49.716430877192984,0.2622807,107.74,0.273972603,0.75,0.281,25.5458202,0.060608457,0.125,142.94
3838,-49.71342224168126,0.262697,107.61,0.26446281,0.75,0.304,27.26282971,0.066009122,0.116,133.0
3839,-49.79111830985916,0.2623239,107.81,0.268698061,0.75,0.314,21.06770726,0.066318092,0.117,133.73
3840,-49.72921015761821,0.262697,107.96,0.266483516,0.75,0.259,22.04599749,0.065777628,0.132,132.95
3841,-49.75456733977173,0.262511,107.85,0.272727273,0.75,0.288,26.50221798,0.068410362,0.119,139.65
3842,-49.71625456140351,0.2622807,107.92,0.26446281,0.75,0.232,29.92211327,0.064699703,0.139,146.63
3843,-49.722988353765324,0.262697,107.65,0.259668508,0.75,0.263,26.47016376,0.060132257,0.158,169.38
3844,-49.72355113835377,0.262697,107.88,0.261707989,0.75,0.247,22.65703792,0.066709702,0.129,133.19
3845,-49.715473730297724,0.262697,107.87,0.271232877,0.75,0.288,29.90223997,0.062141761,0.134,132.61
3846,-49.74792752858399,0.2620932,107.75,0.268698061,0.75,0.27,27.5916805,0.062474897,0.135,136.13
3847,-47.82743398876405,0.1423221,107.38,0.330434783,0.49,0.187,14.05107079,0.058173578,0.057,128.39
3848,-47.832660299625466,0.1423221,107.36,0.330434783,0.49,0.15,12.9301712,0.052943237,0.032,133.4
3849,-47.8317952247191,0.1423221,107.53,0.330434783,0.49,0.147,19.78182515,0.054027612,0.035,131.05
3850,-47.824636235955055,0.1423221,107.47,0.330434783,0.49,0.146,17.69257578,0.051274097,0.03,133.15
3851,-47.82662631086143,0.1423221,107.32,0.330434783,0.49,0.143,19.33283521,0.0499433,0.036,128.99
3852,-47.790746948356805,0.1408451,107.48,0.328947368,0.49,0.127,19.53031733,0.052702903,0.012,130.77
3853,-47.82817359550562,0.1423221,107.48,0.330434783,0.49,0.127,18.60886524,0.048598794,0.03,128.2
3854,-47.86083164319249,0.141784,107.42,0.336244541,0.49,0.198,16.00876241,0.059263842,0.038,129.8
3855,-47.82644578651685,0.1423221,107.14,0.330434783,0.49,0.16,20.90832063,0.05372403,0.029,126.7
3856,-47.81554971910113,0.1423221,107.5,0.330434783,0.49,0.162,17.20671346,0.053872998,0.022,129.7
3857,-47.85286957746479,0.141784,107.23,0.336244541,0.49,0.163,17.36448403,0.053195558,0.024,132.14
3858,-47.83947621722846,0.1423221,107.16,0.330434783,0.49,0.149,21.99321385,0.056322701,0.047,136.3
3859,-47.833729681647945,0.1423221,107.53,0.330434783,0.49,0.184,25.01987426,0.05770552,0.045,129.21
3860,-47.82479494382022,0.1423221,107.38,0.330434783,0.49,0.116,19.45997335,0.047788272,0.022,129.05
3861,-47.83117256554307,0.1423221,107.41,0.330434783,0.49,0.152,26.0216501,0.053045795,0.038,130.36
3862,-47.82694775280899,0.1423221,107.29,0.330434783,0.49,0.162,17.25999284,0.053957676,0.032,126.27
3863,-47.83130093632959,0.1423221,107.53,0.330434783,0.49,0.179,10.8679684,0.05415219,0.035,129.16
3864,-47.823399063670415,0.1423221,107.56,0.330434783,0.49,0.145,27.64903253,0.050234664,0.023,126.78
3865,-47.82896235955056,0.1423221,107.38,0.330434783,0.49,0.14,17.97527466,0.048344789,0.018,131.48
3866,-47.83286123595505,0.1423221,107.35,0.330434783,0.49,0.162,13.43296552,0.057017879,0.023,127.87
3867,-47.82816282771535,0.1423221,107.6,0.330434783,0.49,0.154,15.01611921,0.054838741,0.022,139.36
3868,-47.83422808988764,0.1423221,107.32,0.330434783,0.49,0.171,18.98935279,0.05395028,0.035,126.78
3869,-47.83308323970038,0.1423221,107.33,0.327510917,0.49,0.141,24.04613069,0.050743387,0.03,127.52
3870,-47.82702247191011,0.1423221,107.44,0.330434783,0.49,0.151,13.82817392,0.053700403,0.023,127.74
3871,-47.829828558052434,0.1423221,107.45,0.330434783,0.49,0.182,15.48385422,0.055869178,0.038,128.73
3872,-47.83723436329588,0.1423221,107.29,0.330434783,0.49,0.152,20.83915326,0.052686208,0.039,128.79
3873,-47.828846535580524,0.1423221,107.47,0.330434783,0.49,0.162,19.17910241,0.049908337,0.025,127.06
3874,-47.829572752808986,0.1423221,107.22,0.330434783,0.49,0.153,25.00902881,0.057539129,0.033,131.06
3875,-47.81901666666666,0.1423221,107.19,0.330434783,0.49,0.157,13.81536537,0.052918024,0.034,126.65
3876,-47.83335224719101,0.1423221,107.42,0.330434783,0.49,0.138,21.55714973,0.049622887,0.017,131.27
3877,-47.828082584269666,0.1423221,107.43,0.330434783,0.49,0.146,19.02050585,0.049465451,0.019,128.49
3878,-47.82150730337079,0.1423221,107.27,0.330434783,0.49,0.141,15.86545559,0.047792607,0.013,128.13
3879,-47.82503380149813,0.1423221,107.35,0.330434783,0.49,0.149,17.29799679,0.052526298,0.017,130.18
3880,-47.828016104868915,0.1423221,107.33,0.330434783,0.49,0.16,17.88946521,0.051779167,0.056,132.5
3881,-47.82433380149813,0.1423221,107.38,0.330434783,0.49,0.168,15.4467669,0.055575078,0.04,128.93
3882,-47.832065636704115,0.1423221,107.51,0.330434783,0.49,0.165,21.82425864,0.051031181,0.022,129.43
3883,-47.827345411985014,0.1423221,107.56,0.330434783,0.49,0.172,16.8135695,0.054187372,0.036,128.85
3884,-47.821484082397006,0.1423221,107.18,0.330434783,0.49,0.138,21.62252435,0.047007266,0.029,125.9
3885,-47.82452116104869,0.1423221,107.04,0.330434783,0.49,0.152,21.29326327,0.057415351,0.024,136.04
3886,-47.831887359550564,0.1423221,107.57,0.330434783,0.49,0.182,18.77139143,0.059013162,0.04,127.64
3887,-47.82844073033708,0.1423221,107.35,0.330434783,0.49,0.14,15.15126062,0.052007287,0.03,128.0
3888,-47.83259456928839,0.1423221,107.39,0.330434783,0.49,0.154,15.20823078,0.055250997,0.024,128.3
3889,-47.83009953183521,0.1423221,107.12,0.330434783,0.49,0.14,23.64990776,0.052413851,0.028,131.71
3890,-47.82606985018727,0.1423221,107.23,0.330434783,0.49,0.149,23.80765596,0.049730912,0.028,126.68
3891,-47.826326966292136,0.1423221,107.56,0.330434783,0.49,0.171,16.48684607,0.05592042,0.027,131.5
3892,-47.82531788389513,0.1423221,107.23,0.330434783,0.49,0.155,19.51696635,0.050954226,0.022,129.21
3893,-47.82765983146067,0.1423221,107.47,0.330434783,0.49,0.15,12.49016411,0.054945948,0.028,139.55
3894,-47.830904026217226,0.1423221,107.35,0.330434783,0.49,0.15,20.20431253,0.048832697,0.015,129.1
3895,-47.82292958801498,0.1423221,107.46,0.330434783,0.49,0.149,18.97635318,0.052560096,0.033,129.36
3896,-47.827590262172286,0.1423221,107.38,0.330434783,0.49,0.164,20.98494502,0.050618991,0.048,129.83
3897,-47.82977097378277,0.1423221,107.43,0.330434783,0.49,0.15,20.79315838,0.054486608,0.012,129.43
3898,-47.83684541198502,0.1423221,107.53,0.330434783,0.49,0.167,17.12117795,0.055076475,0.037,127.37
3899,-47.83005046816479,0.1423221,107.39,0.330434783,0.49,0.154,15.37444186,0.05010941,0.033,129.26
3900,-47.83237509363296,0.1423221,107.34,0.330434783,0.49,0.137,20.03805314,0.049918626,0.017,130.26
3901,-47.827938576779026,0.1423221,107.4,0.330434783,0.49,0.153,18.76120003,0.057360199,0.034,133.47
3902,-47.82580131086143,0.1423221,107.43,0.330434783,0.49,0.162,24.54069463,0.051628836,0.038,137.12
3903,-47.83283202247191,0.1423221,107.44,0.330434783,0.49,0.146,20.83969483,0.051891872,0.015,128.47
3904,-47.836227153558056,0.1423221,107.4,0.330434783,0.49,0.14,20.58020862,0.048827885,0.026,129.87
3905,-47.75472842401501,0.1407129,107.4,0.324561404,0.49,0.136,13.44643442,0.050538369,0.022,132.18
3906,-47.82862209737827,0.1423221,107.54,0.330434783,0.49,0.164,15.92651601,0.052687343,0.046,127.32
3907,-47.82560468164794,0.1423221,107.4,0.330434783,0.49,0.157,22.49597288,0.053031112,0.028,133.17
3908,-47.82769176029963,0.1423221,107.26,0.330434783,0.49,0.149,23.35862449,0.052591323,0.031,132.82
3909,-47.829021161048686,0.1423221,107.6,0.330434783,0.49,0.151,19.28545969,0.051875596,0.029,127.9
3910,-47.825243071161054,0.1423221,107.48,0.330434783,0.49,0.162,14.85114234,0.054474865,0.021,129.14
3911,-47.82750823970037,0.1423221,107.29,0.330434783,0.49,0.137,19.84469368,0.049407798,0.028,127.51
3912,-47.82543689138576,0.1423221,107.36,0.330434783,0.49,0.155,16.44525977,0.051176422,0.033,130.95
3913,-47.825714325842696,0.1423221,107.33,0.330434783,0.49,0.139,21.40601938,0.047994486,0.026,128.33
3914,-47.837002996254675,0.1423221,107.36,0.330434783,0.49,0.154,16.91485677,0.052625297,0.04,130.24
3915,-47.83115262172285,0.1423221,107.45,0.330434783,0.49,0.154,24.17156497,0.052976241,0.02,128.77
3916,-47.83068604868914,0.1423221,107.28,0.330434783,0.49,0.161,15.90549388,0.054011822,0.041,127.74
3917,-47.82381994382022,0.1423221,107.27,0.330434783,0.49,0.179,15.39913778,0.056883832,0.048,128.09
3918,-47.83044550561798,0.1423221,107.48,0.330434783,0.49,0.152,22.24564778,0.048167817,0.028,128.48
3919,-47.83476395131086,0.1423221,107.4,0.330434783,0.49,0.142,16.78122304,0.05004472,0.022,127.84
3920,-47.82378117977528,0.1423221,107.25,0.330434783,0.49,0.152,15.77543172,0.054072054,0.026,127.77
3921,-47.82515411985019,0.1423221,107.38,0.330434783,0.49,0.146,20.24534926,0.051220515,0.02,128.23
3922,-47.823696535580524,0.1423221,107.36,0.330434783,0.49,0.168,18.15897189,0.056992932,0.015,131.09
3923,-47.828436329588015,0.1423221,107.34,0.330434783,0.49,0.153,19.32548646,0.054457279,0.016,128.75
3924,-47.76817495309568,0.1407129,107.46,0.324561404,0.49,0.169,24.26853481,0.055001898,0.056,126.64
3925,-47.82762378277153,0.1423221,107.17,0.330434783,0.49,0.187,15.08180166,0.057564785,0.05,125.32
3926,-47.860007981220654,0.141784,107.64,0.336244541,0.49,0.196,15.29324864,0.060775139,0.045,129.45
3927,-47.83185102996254,0.1423221,107.64,0.330434783,0.49,0.158,23.76187482,0.054322572,0.034,132.15
3928,-47.843771629213485,0.1423221,107.41,0.330434783,0.49,0.163,20.40851189,0.054174933,0.031,132.97
3929,-47.82969400749064,0.1423221,107.43,0.330434783,0.49,0.131,19.79158495,0.052643627,0.032,137.63
3930,-47.82981048689139,0.1423221,107.15,0.330434783,0.49,0.127,17.00281921,0.04780462,0.012,129.25
3931,-47.8265297752809,0.1423221,107.45,0.330434783,0.49,0.152,10.99626503,0.053552125,0.029,133.51
3932,-47.83440533707865,0.1423221,107.27,0.330434783,0.49,0.164,17.90901351,0.05672081,0.044,128.01
3933,-47.830801310861425,0.1423221,107.35,0.330434783,0.49,0.138,19.90400117,0.051821898,0.019,130.01
3934,-47.83053043071161,0.1423221,107.35,0.330434783,0.49,0.159,16.97059568,0.056742619,0.042,132.36
3935,-47.82978052434457,0.1423221,107.34,0.330434783,0.49,0.155,16.09012145,0.053604418,0.022,128.25
3936,-47.82696161048689,0.1423221,107.31,0.330434783,0.49,0.164,18.03180285,0.052727411,0.044,131.52
3937,-47.82320224719101,0.1423221,107.4,0.330434783,0.49,0.116,17.17740695,0.048944855,0.021,134.86
3938,-47.83254812734082,0.1423221,107.47,0.330434783,0.49,0.142,21.05445096,0.050300286,0.034,127.13
3939,-47.82803895131086,0.1423221,107.54,0.330434783,0.49,0.146,19.81200245,0.051679767,0.034,130.2
3940,-47.82740589887641,0.1423221,107.49,0.330434783,0.49,0.169,19.60467515,0.053329366,0.03,128.48
3941,-47.83247621722847,0.1423221,107.52,0.323144105,0.49,0.143,14.91038282,0.053862504,0.035,132.07
3942,-47.827621910112356,0.1423221,107.45,0.330434783,0.49,0.191,18.18372727,0.062169806,0.038,129.75
3943,-47.829255056179775,0.1423221,107.36,0.330434783,0.49,0.159,20.95103943,0.054666307,0.035,128.89
3944,-47.83252350187266,0.1423221,107.54,0.330434783,0.49,0.128,18.26846201,0.047751969,0.024,136.32
3945,-47.8317463483146,0.1423221,107.4,0.330434783,0.49,0.143,20.34723776,0.053172415,0.03,129.1
3946,-47.822793632958806,0.1423221,107.32,0.330434783,0.49,0.137,19.29538303,0.048125194,0.016,128.95
3947,-47.825866292134826,0.1423221,107.12,0.330434783,0.49,0.166,16.41382936,0.055928459,0.051,130.07
3948,-47.783925352112675,0.1408451,107.15,0.328947368,0.49,0.152,18.91498174,0.053475438,0.039,128.43
3949,-47.823667228464416,0.1423221,107.25,0.330434783,0.49,0.159,16.66504207,0.05263126,0.037,131.37
3950,-47.82721760299625,0.1423221,107.47,0.330434783,0.49,0.132,15.9311771,0.046210769,0.014,127.38
3951,-47.832108239700375,0.1423221,107.5,0.330434783,0.49,0.179,14.13652178,0.056133782,0.034,128.13
3952,-47.83358998127341,0.1423221,107.34,0.330434783,0.49,0.14,16.40823192,0.050424284,0.02,133.27
3953,-47.82759859550562,0.1423221,107.4,0.330434783,0.49,0.152,18.55836227,0.054218063,0.037,129.73
3954,-47.8297718164794,0.1423221,107.3,0.330434783,0.49,0.137,17.85994215,0.049799164,0.023,128.6
3955,-47.83522752808989,0.1423221,107.53,0.330434783,0.49,0.158,19.10679159,0.050926249,0.026,129.7
3956,-47.830318071161045,0.1423221,107.28,0.330434783,0.49,0.14,16.80988401,0.050489851,0.035,131.35
3957,-47.832600561797754,0.1423221,107.3,0.330434783,0.49,0.154,18.12127917,0.052235363,0.036,126.59
3958,-47.82576853932584,0.1423221,107.35,0.330434783,0.49,0.14,16.94185072,0.051311848,0.023,130.8
3959,-47.82626666666667,0.1423221,107.35,0.330434783,0.49,0.167,19.99122911,0.055364256,0.044,133.87
3960,-47.8336813670412,0.1423221,107.58,0.330434783,0.49,0.133,14.70069343,0.049693176,0.022,135.0
3961,-47.83336563670412,0.1423221,107.47,0.330434783,0.49,0.128,15.48479842,0.052246784,0.017,129.3
3962,-47.83014016853932,0.1423221,107.33,0.330434783,0.49,0.193,10.8061543,0.058603152,0.057,127.13
3963,-47.83583417602996,0.1423221,107.67,0.330434783,0.49,0.129,20.93603551,0.051816242,0.012,131.55
3964,-47.8273686329588,0.1423221,107.48,0.330434783,0.49,0.145,18.78078573,0.053506721,0.022,130.07
3965,-47.826083052434456,0.1423221,107.3,0.330434783,0.49,0.143,15.58926098,0.049331625,0.036,127.02
3966,-47.83465074906367,0.1423221,107.22,0.330434783,0.49,0.138,18.80070274,0.050013546,0.026,128.84
3967,-47.831041292134834,0.1423221,107.5,0.330434783,0.49,0.132,23.2828322,0.050651076,0.029,129.52
3968,-47.83180561797753,0.1423221,107.43,0.330434783,0.49,0.162,24.88342282,0.055093127,0.023,127.55
3969,-47.83603202247191,0.1423221,107.36,0.330434783,0.49,0.159,22.80607491,0.052705267,0.008,127.87
3970,-47.82749775280899,0.1423221,107.29,0.330434783,0.49,0.154,16.54815252,0.052953377,0.032,130.77
3971,-47.816139419475654,0.1423221,107.32,0.330434783,0.49,0.152,19.9982366,0.048782686,0.031,128.68
3972,-47.83049588014981,0.1423221,107.4,0.330434783,0.49,0.152,21.33722171,0.056537249,0.047,132.1
3973,-47.83520468164794,0.1423221,107.31,0.330434783,0.49,0.165,19.44352729,0.054863011,0.053,128.57
3974,-47.8292765917603,0.1423221,107.28,0.330434783,0.49,0.18,15.39876616,0.054740847,0.054,131.4
3975,-47.83152350187266,0.1423221,107.45,0.330434783,0.49,0.169,16.00862037,0.05579364,0.045,131.0
3976,-47.83753717228464,0.1423221,107.59,0.323144105,0.49,0.154,16.53214592,0.052803745,0.04,127.91
3977,-47.82505617977528,0.1423221,107.33,0.330434783,0.49,0.153,17.30499789,0.054368398,0.032,129.37
3978,-47.836466853932585,0.1423221,107.54,0.330434783,0.49,0.146,17.79120803,0.051577153,0.037,128.25
3979,-47.8294218164794,0.1423221,107.2,0.330434783,0.49,0.154,19.72707663,0.053241737,0.02,138.74
3980,-47.83628998127341,0.1423221,107.37,0.330434783,0.49,0.142,28.96469479,0.050858384,0.031,128.01
3981,-47.82351264044944,0.1423221,107.4,0.330434783,0.49,0.161,16.55682975,0.052769617,0.03,130.08
3982,-47.82096928838951,0.1423221,107.39,0.330434783,0.49,0.164,19.11461411,0.054160139,0.038,129.43
3983,-47.83564981273408,0.1423221,107.61,0.330434783,0.49,0.168,22.86912404,0.054820957,0.025,129.67
3984,-47.817029213483146,0.1423221,107.28,0.330434783,0.49,0.169,21.30265654,0.054198316,0.036,129.72
3985,-47.82902593632959,0.1423221,107.45,0.330434783,0.49,0.151,17.329086,0.051953862,0.035,128.91
3986,-47.861484507042256,0.141784,107.23,0.336244541,0.49,0.16,18.26973984,0.05152845,0.04,136.91
3987,-47.83371554307116,0.1423221,107.15,0.330434783,0.49,0.14,22.0671667,0.049683665,0.024,128.19
