,Fermi_energy,C-C-C_C-sp2-C:error,C-O_sp3-strained:mean_value,O_concentration,prox_density_ether_std,ether_concentration,sp2-like_n11_m1,sp2-like_n7_m1,sp2-like_n10_m7,H-O_coordination_number,Ixx_bar_O_area
4663,-4.9444,1.79,0.1475,0.1290878,0.332397186,0.431034483,0.002,0.012,0.206,0.38,0.000398293
4664,-4.9208,1.87,0.1476,0.1290878,0.350008114,0.431034483,0.014,0.011,0.18,0.38,0.000373362
4665,-4.9162,1.92,0.1475,0.1290878,0.350845085,0.431034483,0.0,0.004,0.198,0.38,0.000398644
4666,-4.9687,1.72,0.1473,0.1290878,0.255515736,0.431034483,0.0,0.004,0.14,0.38,0.000361428
4667,-4.9642,1.81,0.1474,0.1290878,0.318889871,0.431034483,0.0,0.01,0.21,0.38,0.000382863
4668,-4.9147,2.06,0.1473,0.1290878,0.371889442,0.431034483,0.0,0.009,0.201,0.38,0.000408008
4669,-4.9478,1.89,0.1473,0.1290878,0.383524903,0.431034483,0.007,0.009,0.182,0.38,0.000410456
4670,-4.9292,2.0,0.1475,0.1290878,0.382474585,0.431034483,0.003,0.01,0.204,0.38,0.000398419
4671,-4.969,1.88,0.1475,0.1290878,0.322402236,0.431034483,0.004,0.012,0.187,0.38,0.000399319
4672,-4.9324,1.94,0.1474,0.1290878,0.374042212,0.431034483,0.002,0.008,0.184,0.38,0.000419089
4673,-4.9414,2.0,0.1474,0.1290878,0.366033776,0.431034483,0.0,0.015,0.178,0.38,0.000377159
4674,-4.9511,1.91,0.1474,0.1290878,0.339692281,0.431034483,0.0,0.009,0.182,0.38,0.000374646
4675,-4.9574,1.74,0.1472,0.1290878,0.361862639,0.431034483,0.007,0.012,0.188,0.38,0.000385215
4676,-4.9207,2.05,0.1476,0.1290878,0.309257937,0.431034483,0.0,0.009,0.207,0.38,0.000354286
4677,-4.9529,1.82,0.1473,0.1290878,0.372395175,0.431034483,0.003,0.013,0.187,0.38,0.000394235
4678,-4.9514,1.87,0.1473,0.1278066,0.336062012,0.434782609,0.002,0.01,0.187,0.37,0.000422953
4679,-4.9707,1.95,0.1474,0.1290878,0.327045344,0.431034483,0.0,0.009,0.192,0.38,0.00037079
4680,-4.9611,1.97,0.1472,0.1290878,0.380223977,0.431034483,0.0,0.008,0.18,0.38,0.000376696
4681,-4.8902,2.07,0.1475,0.1290878,0.323169162,0.431034483,0.0,0.009,0.157,0.38,0.000353062
4682,-4.9207,1.8,0.1474,0.1290878,0.346032399,0.431034483,0.0,0.014,0.17,0.38,0.000376931
4683,-5.0139,1.92,0.1476,0.1290878,0.318551475,0.431034483,0.0,0.019,0.206,0.38,0.000424291
4684,-4.9733,1.8,0.1472,0.1290878,0.363318489,0.431034483,0.006,0.008,0.194,0.38,0.000404656
4685,-4.9223,1.84,0.1472,0.1290878,0.31509328,0.431034483,0.007,0.012,0.177,0.38,0.00034036
4686,-4.9929,1.87,0.1473,0.1290878,0.37658344,0.431034483,0.0,0.003,0.2,0.38,0.000446831
4687,-4.9278,1.78,0.1475,0.1290878,0.353092217,0.431034483,0.003,0.014,0.187,0.38,0.00037851
4688,-4.9576,1.79,0.1475,0.1290878,0.300805229,0.424242424,0.003,0.017,0.19,0.38,0.000349497
4689,-5.0086,1.92,0.1474,0.1290878,0.297444309,0.431034483,0.002,0.007,0.181,0.38,0.00040341
4690,-4.9722,2.07,0.1472,0.1290878,0.281215265,0.431034483,0.003,0.017,0.159,0.38,0.000359358
4691,-4.9149,2.18,0.1474,0.1290878,0.308857657,0.431034483,0.0,0.004,0.195,0.38,0.000365677
4692,-4.9275,1.89,0.1475,0.1290878,0.335259783,0.431034483,0.0,0.005,0.208,0.38,0.000369621
4693,-4.8859,1.88,0.1475,0.1290878,0.314056044,0.431034483,0.0,0.004,0.195,0.38,0.000361539
4694,-4.8979,2.01,0.1474,0.1290878,0.373080429,0.431034483,0.007,0.003,0.173,0.38,0.000370987
4695,-4.9446,1.8,0.1474,0.1290878,0.364521565,0.431034483,0.006,0.009,0.219,0.38,0.000381762
4696,-4.9638,2.06,0.1474,0.1290878,0.321954021,0.431034483,0.0,0.009,0.195,0.38,0.000379958
4697,-4.9138,2.02,0.1475,0.1290878,0.356679859,0.431034483,0.0,0.015,0.174,0.38,0.000351236
4698,-4.9029,1.9,0.1475,0.1290878,0.349878692,0.431034483,0.0,0.006,0.194,0.38,0.000370546
4699,-4.9367,1.77,0.1474,0.1290878,0.272766686,0.431034483,0.0,0.015,0.205,0.38,0.000381428
4700,-4.9404,2.15,0.1474,0.1290878,0.303178721,0.431034483,0.0,0.004,0.194,0.38,0.000377939
4701,-4.9515,1.89,0.1476,0.1290878,0.325618547,0.431034483,0.003,0.01,0.192,0.38,0.000388971
4702,-4.9598,1.8,0.1472,0.1290878,0.299866736,0.431034483,0.009,0.015,0.208,0.38,0.000373693
4703,-4.9848,1.71,0.1474,0.1290878,0.384923695,0.431034483,0.003,0.011,0.205,0.38,0.000394817
4704,-4.9526,1.81,0.1473,0.1290878,0.389250098,0.431034483,0.005,0.008,0.182,0.38,0.000329243
4705,-4.9226,1.76,0.1476,0.1290878,0.31051876,0.431034483,0.0,0.005,0.225,0.38,0.000380826
4706,-4.9225,1.99,0.1473,0.1290878,0.272125624,0.431034483,0.003,0.013,0.167,0.38,0.000342904
4707,-4.9282,1.78,0.1474,0.1290878,0.322095961,0.431034483,0.0,0.022,0.207,0.38,0.000384206
4708,-4.9664,1.76,0.1474,0.1290878,0.360887676,0.431034483,0.003,0.003,0.201,0.38,0.000389514
4709,-4.905,2.04,0.1475,0.1290878,0.332695446,0.424242424,0.0,0.007,0.191,0.38,0.000381848
4710,-4.973,1.8,0.1473,0.1290878,0.31417006,0.431034483,0.009,0.015,0.199,0.38,0.000367337
4711,-4.9461,1.82,0.1476,0.1290878,0.372138498,0.431034483,0.009,0.014,0.201,0.38,0.000379815
4712,-4.9404,1.85,0.1473,0.1290878,0.302977651,0.431034483,0.003,0.009,0.209,0.38,0.000371577
4713,-4.9636,1.89,0.1473,0.1290878,0.377207221,0.431034483,0.0,0.005,0.184,0.38,0.000394081
4714,-5.0441,1.78,0.1473,0.1290878,0.402861634,0.431034483,0.0,0.015,0.174,0.38,0.000400168
4715,-4.9333,1.83,0.1473,0.1290878,0.331545422,0.431034483,0.014,0.01,0.183,0.38,0.000389456
4716,-4.9652,2.0,0.1473,0.1290878,0.33821953,0.431034483,0.005,0.009,0.185,0.38,0.000404948
4717,-4.9323,1.74,0.1473,0.1290878,0.391614441,0.431034483,0.003,0.009,0.202,0.38,0.00037113
4718,-4.9502,2.0,0.1474,0.1290878,0.251212254,0.431034483,0.0,0.009,0.19,0.38,0.000391268
4719,-4.9337,1.85,0.1473,0.1290878,0.290086226,0.431034483,0.003,0.015,0.186,0.38,0.000387403
4720,-4.9998,1.86,0.1475,0.1290878,0.401107902,0.431034483,0.0,0.012,0.191,0.38,0.00038501
4721,-4.9607,1.67,0.1473,0.1290878,0.294850554,0.431034483,0.003,0.015,0.206,0.38,0.000357204
4722,-4.9531,1.95,0.1472,0.1290878,0.389739969,0.431034483,0.003,0.009,0.185,0.38,0.000397123
4723,-4.9578,1.77,0.1474,0.1290878,0.294348097,0.431034483,0.003,0.011,0.199,0.38,0.000403779
4724,-4.9552,1.78,0.1474,0.1290878,0.350325557,0.431034483,0.003,0.01,0.215,0.38,0.000394291
4725,-4.9277,2.1,0.1473,0.1290878,0.276654031,0.431034483,0.0,0.008,0.205,0.38,0.000370248
4726,-4.9071,1.8,0.1473,0.1290878,0.302475938,0.431034483,0.002,0.015,0.162,0.38,0.000346868
4727,-4.9119,2.1,0.1476,0.1290878,0.363437024,0.431034483,0.0,0.003,0.18,0.38,0.00036588
4728,-4.9257,1.88,0.1474,0.1290878,0.370630677,0.431034483,0.0,0.013,0.192,0.38,0.000356829
4729,-4.9746,1.91,0.1473,0.1290878,0.33096867,0.431034483,0.003,0.017,0.164,0.38,0.000378519
4730,-4.9845,1.97,0.1472,0.1290878,0.322036947,0.431034483,0.002,0.015,0.198,0.38,0.000362773
4731,-4.9984,1.81,0.1472,0.1290878,0.27554682,0.431034483,0.006,0.015,0.193,0.38,0.000386918
4732,-4.9243,1.74,0.1474,0.1290878,0.286081319,0.431034483,0.003,0.007,0.185,0.38,0.000343372
4733,-4.9557,1.82,0.1473,0.1290878,0.285130343,0.431034483,0.005,0.011,0.209,0.38,0.000379289
4734,-4.9422,1.92,0.1474,0.1290878,0.279470279,0.431034483,0.005,0.013,0.188,0.38,0.000382834
4735,-4.9021,1.83,0.1475,0.1290878,0.315479345,0.431034483,0.003,0.006,0.196,0.38,0.000373504
4736,-4.9143,1.72,0.1475,0.1290878,0.288741173,0.431034483,0.006,0.015,0.207,0.38,0.000380427
4737,-4.9681,2.04,0.1473,0.1290878,0.385336786,0.431034483,0.0,0.007,0.201,0.38,0.000391895
4738,-4.9442,1.87,0.1473,0.1290878,0.301341242,0.431034483,0.0,0.007,0.177,0.38,0.000387617
4739,-4.9093,1.83,0.1474,0.1290878,0.341649605,0.431034483,0.003,0.011,0.182,0.38,0.000390501
4740,-4.9822,1.95,0.1472,0.1290878,0.327980756,0.431034483,0.009,0.014,0.172,0.38,0.000414861
4741,-4.9232,1.77,0.1473,0.1290878,0.320843778,0.431034483,0.006,0.015,0.177,0.38,0.000354052
4742,-4.9646,1.79,0.1475,0.1290878,0.311303761,0.431034483,0.007,0.015,0.192,0.38,0.000393624
4743,-4.91,1.87,0.1475,0.1290878,0.346388666,0.431034483,0.0,0.018,0.21,0.38,0.000397458
4744,-4.9528,2.03,0.1475,0.1290878,0.348955124,0.431034483,0.003,0.008,0.207,0.38,0.000400116
4745,-4.9426,1.89,0.1474,0.1290878,0.363899825,0.431034483,0.0,0.013,0.213,0.38,0.000378527
4746,-4.9538,1.72,0.1473,0.1290878,0.292838283,0.431034483,0.003,0.008,0.225,0.38,0.000377097
4747,-4.976,1.89,0.1475,0.1290878,0.289996657,0.431034483,0.0,0.006,0.177,0.38,0.00038685
4748,-4.9239,1.89,0.1475,0.1290878,0.310050438,0.431034483,0.0,0.015,0.194,0.38,0.000369889
4749,-4.9342,1.77,0.1475,0.1290878,0.399294614,0.431034483,0.0,0.017,0.178,0.38,0.000414211
4750,-4.9334,1.93,0.1473,0.1290878,0.324302157,0.431034483,0.002,0.009,0.198,0.38,0.000372008
4751,-4.9715,1.68,0.1473,0.1290878,0.31128007,0.431034483,0.003,0.012,0.235,0.38,0.00034007
4752,-4.9377,1.9,0.1474,0.1290878,0.311099951,0.431034483,0.0,0.013,0.201,0.38,0.000332114
4753,-4.9203,2.05,0.1473,0.1290878,0.332914082,0.431034483,0.003,0.01,0.182,0.38,0.000352922
4754,-4.9564,1.89,0.1475,0.1290878,0.352671264,0.431034483,0.003,0.005,0.188,0.38,0.000391276
4755,-4.9442,1.83,0.1473,0.1290878,0.33492748,0.431034483,0.003,0.014,0.183,0.38,0.000347293
4756,-4.9532,1.79,0.1473,0.1290878,0.300968532,0.431034483,0.009,0.014,0.198,0.38,0.000358644
4757,-4.9323,1.86,0.1473,0.1290878,0.345132632,0.431034483,0.0,0.01,0.184,0.38,0.000379895
4758,-4.9501,2.0,0.1475,0.1290878,0.352522797,0.431034483,0.003,0.007,0.202,0.38,0.000374242
4759,-4.9856,1.85,0.1474,0.1290878,0.348083428,0.431034483,0.0,0.011,0.198,0.38,0.000378125
4760,-4.9725,1.65,0.1475,0.1290878,0.326187717,0.431034483,0.003,0.013,0.215,0.38,0.000397783
4761,-4.9136,1.79,0.1474,0.1290878,0.351823482,0.431034483,0.003,0.009,0.196,0.38,0.00037517
4762,-4.9369,1.7,0.1474,0.1290878,0.338766063,0.431034483,0.0,0.012,0.216,0.38,0.000421043
4763,-4.9237,2.0,0.1473,0.1290878,0.294808733,0.431034483,0.015,0.007,0.189,0.38,0.000388587
4764,-4.9592,1.79,0.1472,0.1290878,0.388715788,0.431034483,0.003,0.018,0.191,0.38,0.000380294
4765,-4.9536,1.88,0.1476,0.1290878,0.284222339,0.431034483,0.0,0.008,0.181,0.38,0.00038536
4766,-4.9512,2.06,0.1473,0.1290878,0.389487983,0.431034483,0.0,0.01,0.205,0.38,0.000396754
4767,-4.9304,2.07,0.1473,0.1290878,0.306865749,0.431034483,0.003,0.014,0.195,0.38,0.000378144
4768,-4.9675,1.88,0.1477,0.1290878,0.401953085,0.431034483,0.0,0.011,0.204,0.38,0.000408868
4769,-4.9792,1.74,0.1471,0.1290878,0.312442479,0.431034483,0.003,0.009,0.193,0.38,0.000360117
4770,-4.959,1.75,0.1475,0.1290878,0.294551018,0.431034483,0.0,0.015,0.188,0.38,0.000382298
4771,-4.9668,1.77,0.1473,0.1290878,0.270092791,0.431034483,0.0,0.015,0.187,0.38,0.000367456
4772,-4.9457,1.94,0.1472,0.1290878,0.385163947,0.431034483,0.0,0.003,0.185,0.38,0.000385451
4773,-4.9435,1.81,0.1474,0.1290878,0.303882408,0.431034483,0.006,0.016,0.167,0.38,0.00039373
4774,-4.9329,1.72,0.1471,0.1290878,0.358976635,0.431034483,0.003,0.006,0.194,0.38,0.000351388
4775,-4.9817,1.79,0.1473,0.1290878,0.324719007,0.431034483,0.0,0.007,0.206,0.38,0.000356828
4776,-4.9351,1.92,0.1473,0.1290878,0.336514513,0.431034483,0.0,0.008,0.216,0.38,0.000363604
4777,-4.9408,1.87,0.1474,0.1290878,0.281470364,0.431034483,0.0,0.016,0.196,0.38,0.000356014
4778,-4.9661,1.97,0.1472,0.1290878,0.327450862,0.431034483,0.003,0.02,0.179,0.38,0.000419372
4779,-4.9429,1.9,0.1474,0.1290878,0.323258161,0.428571429,0.006,0.011,0.154,0.38,0.000397347
4780,-4.9134,1.86,0.1475,0.1290878,0.361535594,0.431034483,0.003,0.015,0.18,0.38,0.000368599
4781,-4.9027,1.77,0.1475,0.1290878,0.309745146,0.431034483,0.006,0.012,0.201,0.38,0.000375857
4782,-4.916,2.16,0.1475,0.1290878,0.297256084,0.431034483,0.007,0.008,0.178,0.38,0.000365234
4783,-4.9463,1.7,0.1474,0.1290878,0.332366592,0.431034483,0.0,0.012,0.185,0.38,0.000380658
4784,-4.9747,1.78,0.1475,0.1290878,0.327883485,0.431034483,0.005,0.008,0.231,0.38,0.000383344
4785,-4.9605,1.87,0.1474,0.1290878,0.361547474,0.431034483,0.0,0.009,0.206,0.38,0.000401843
4786,-4.964,1.87,0.1473,0.1290878,0.346617839,0.431034483,0.002,0.013,0.224,0.38,0.000399341
4787,-4.9464,1.89,0.1474,0.1290878,0.327358935,0.431034483,0.004,0.01,0.199,0.38,0.000399712
4788,-4.9766,1.8,0.1471,0.1290878,0.333804919,0.431034483,0.0,0.007,0.187,0.38,0.000405647
4789,-4.969,1.97,0.1473,0.1290878,0.338891126,0.431034483,0.007,0.006,0.205,0.38,0.000399287
4790,-4.9615,1.8,0.1473,0.1290878,0.32816642,0.431034483,0.003,0.008,0.21,0.38,0.000370265
4791,-4.901,1.99,0.1476,0.1290878,0.320274889,0.431034483,0.002,0.01,0.188,0.38,0.000376079
4792,-4.9805,1.85,0.1474,0.1290878,0.290719179,0.431034483,0.0,0.012,0.19,0.38,0.000360883
4793,-4.9288,1.79,0.1474,0.1290878,0.335343997,0.431034483,0.003,0.016,0.182,0.38,0.000391126
4794,-4.9852,1.74,0.1473,0.1290878,0.310655241,0.431034483,0.002,0.006,0.199,0.38,0.000367
4795,-4.9539,1.86,0.1473,0.1290878,0.351098494,0.431034483,0.0,0.008,0.211,0.38,0.000361271
4796,-5.0032,1.93,0.1472,0.1290878,0.288961622,0.431034483,0.003,0.014,0.187,0.38,0.000400208
4797,-4.9998,1.86,0.1475,0.1290878,0.331365527,0.431034483,0.0,0.009,0.199,0.38,0.000391715
4798,-4.9545,1.8,0.1472,0.1290878,0.331920237,0.431034483,0.003,0.011,0.175,0.38,0.000372217
4799,-4.9827,1.87,0.1473,0.1290878,0.365829984,0.431034483,0.0,0.006,0.201,0.38,0.000394003
4800,-4.9521,2.09,0.1472,0.1290878,0.301168787,0.431034483,0.003,0.013,0.167,0.38,0.000383049
4801,-4.9665,1.8,0.1474,0.1290878,0.325429716,0.431034483,0.0,0.012,0.187,0.38,0.000388611
4802,-4.9275,1.87,0.1476,0.1290878,0.309924801,0.431034483,0.0,0.005,0.198,0.38,0.000379832
4803,-4.9305,1.97,0.1474,0.1290878,0.352572017,0.431034483,0.012,0.017,0.173,0.38,0.000380094
4804,-4.8883,2.04,0.1474,0.1290878,0.340028151,0.431034483,0.0,0.014,0.213,0.38,0.000362058
4805,-4.9339,1.94,0.1474,0.1290878,0.35491216,0.431034483,0.005,0.017,0.189,0.38,0.00036802
4806,-4.9368,1.63,0.1475,0.1290878,0.297518285,0.424242424,0.003,0.007,0.199,0.38,0.000367636
4807,-4.9457,1.9,0.1474,0.1290878,0.376186285,0.431034483,0.0,0.011,0.226,0.38,0.000409747
4808,-4.9582,1.98,0.1473,0.1290878,0.353132104,0.431034483,0.003,0.004,0.19,0.38,0.000395702
4809,-4.9574,1.87,0.1474,0.1290878,0.310966064,0.431034483,0.0,0.012,0.197,0.38,0.000360496
4810,-4.9403,1.92,0.1476,0.1290878,0.298193769,0.431034483,0.0,0.011,0.202,0.38,0.000376295
4811,-4.9108,2.0,0.1474,0.1290878,0.31403052,0.431034483,0.0,0.008,0.196,0.38,0.000354023
4812,-4.9584,1.55,0.1472,0.1290878,0.365141006,0.431034483,0.0,0.015,0.181,0.38,0.000372952
4813,-4.9846,1.83,0.1475,0.1290878,0.29632848,0.431034483,0.0,0.006,0.186,0.38,0.00036045
4814,-4.9296,2.05,0.1476,0.1290878,0.347045075,0.431034483,0.0,0.006,0.197,0.38,0.000378854
4815,-4.9357,1.99,0.1473,0.1290878,0.378230278,0.431034483,0.0,0.007,0.174,0.38,0.000356117
4816,-4.9663,1.83,0.1473,0.1290878,0.332895973,0.431034483,0.0,0.014,0.166,0.38,0.000373414
4817,-4.9303,1.72,0.1474,0.1290878,0.302951494,0.431034483,0.0,0.008,0.207,0.38,0.00036152
4818,-4.955,1.93,0.1474,0.1290878,0.333656598,0.431034483,0.0,0.005,0.203,0.38,0.00040164
4819,-4.9419,1.9,0.1474,0.1290878,0.297319561,0.431034483,0.0,0.008,0.194,0.38,0.000383576
4820,-4.955,1.76,0.1473,0.1290878,0.331157508,0.431034483,0.0,0.019,0.196,0.38,0.00038932
4821,-4.9662,1.92,0.1474,0.1290878,0.386129344,0.431034483,0.005,0.009,0.182,0.38,0.000366632
4822,-4.9635,1.85,0.1473,0.1290878,0.397698625,0.431034483,0.003,0.011,0.207,0.38,0.000402701
4823,-4.9308,2.06,0.1476,0.1290878,0.335704525,0.431034483,0.003,0.019,0.2,0.38,0.000369364
4824,-4.9887,1.94,0.1474,0.1290878,0.337909275,0.431034483,0.0,0.009,0.174,0.38,0.000366463
4825,-4.9036,1.95,0.1475,0.1290878,0.335305793,0.431034483,0.0,0.003,0.207,0.38,0.000393502
4826,-5.1917,3.24,0.1462,0.2318841,0.585513257,0.322580645,0.12,0.025,0.004,0.52,0.005864899
4827,-5.3628,3.19,0.1464,0.2318841,0.672782277,0.304347826,0.072,0.04,0.0,0.52,0.005399933
4828,-5.2746,3.33,0.1464,0.2318841,0.573797016,0.326086957,0.098,0.036,0.014,0.52,0.005630754
4829,-4.8769,2.6,0.1469,0.2238806,0.737322387,0.329545455,0.09,0.06,0.011,0.48,0.005198604
4830,-5.6605,3.89,0.146,0.2318841,0.702552661,0.340425532,0.123,0.036,0.011,0.52,0.005664685
4831,-5.0355,3.77,0.1469,0.2318841,0.672297108,0.340425532,0.13,0.054,0.007,0.52,0.005980076
4832,-5.0564,3.25,0.1466,0.2318841,0.572179081,0.340425532,0.217,0.058,0.004,0.52,0.00575279
4833,-5.1362,3.34,0.1469,0.2318841,0.64248454,0.322580645,0.098,0.043,0.004,0.52,0.005600933
4834,-5.6015,3.29,0.1462,0.2318841,0.638652918,0.322580645,0.217,0.025,0.004,0.52,0.005217995
4835,-5.0604,4.49,0.147,0.2318841,0.6604442,0.315217391,0.087,0.043,0.004,0.52,0.005542362
4836,-5.2143,3.71,0.1466,0.2318841,0.599626607,0.340425532,0.043,0.011,0.004,0.52,0.005717894
4837,-5.0737,2.78,0.1466,0.2318841,0.62786729,0.333333333,0.149,0.036,0.004,0.52,0.00566541
4838,-5.1879,3.28,0.1468,0.2318841,0.581804807,0.322580645,0.181,0.033,0.0,0.52,0.005662781
4839,-5.1647,2.72,0.1462,0.2318841,0.675504256,0.340425532,0.069,0.036,0.0,0.52,0.005479634
4840,-5.3413,3.33,0.1462,0.2318841,0.598156081,0.340425532,0.094,0.036,0.004,0.52,0.005473272
4841,-5.1703,3.02,0.1467,0.229927,0.616721416,0.344086022,0.161,0.066,0.007,0.51,0.005408105
4842,-5.337,3.24,0.1473,0.2262774,0.649494587,0.307692308,0.062,0.026,0.011,0.52,0.005509744
4843,-5.2302,3.83,0.1458,0.2318841,0.697011338,0.340425532,0.058,0.007,0.014,0.52,0.005233894
4844,-5.2296,3.84,0.1465,0.2318841,0.619869376,0.340425532,0.149,0.043,0.007,0.52,0.005300328
4845,-5.1254,3.99,0.1458,0.2318841,0.617642111,0.340425532,0.134,0.033,0.007,0.52,0.005914628
4846,-5.1992,2.9,0.1469,0.2318841,0.622221842,0.333333333,0.069,0.054,0.007,0.52,0.005494232
4847,-5.1439,3.73,0.1464,0.2318841,0.569996322,0.322580645,0.167,0.036,0.007,0.52,0.005488564
4848,-4.9072,2.8,0.1465,0.2318841,0.652224594,0.340425532,0.217,0.047,0.014,0.52,0.005766455
4849,-5.0378,3.47,0.1465,0.2318841,0.731788478,0.340425532,0.232,0.058,0.014,0.52,0.005410974
4850,-5.2703,2.83,0.1465,0.2318841,0.623151153,0.340425532,0.239,0.047,0.011,0.52,0.005597963
4851,-5.3641,2.86,0.1461,0.2318841,0.5736479,0.333333333,0.138,0.04,0.011,0.52,0.005108314
4852,-5.304,3.92,0.1463,0.2318841,0.641854026,0.340425532,0.156,0.029,0.022,0.52,0.005575924
4853,-5.202,3.85,0.147,0.2318841,0.671997286,0.322580645,0.141,0.08,0.004,0.52,0.00546176
4854,-5.1492,3.63,0.1467,0.2318841,0.610493252,0.340425532,0.105,0.04,0.018,0.52,0.005779267
4855,-5.29,2.65,0.1465,0.2318841,0.64853916,0.340425532,0.112,0.047,0.0,0.52,0.004983079
4856,-5.4213,3.21,0.1463,0.2318841,0.67316827,0.340425532,0.127,0.033,0.007,0.52,0.005908412
4857,-5.3591,3.21,0.1463,0.2318841,0.667682005,0.340425532,0.109,0.04,0.011,0.52,0.005496376
4858,-5.2612,4.51,0.1471,0.2318841,0.599109757,0.340425532,0.109,0.025,0.014,0.52,0.005264907
4859,-5.3925,4.2,0.1463,0.2318841,0.643413679,0.340425532,0.12,0.04,0.007,0.52,0.005712118
4860,-5.3317,3.46,0.1465,0.2318841,0.637288838,0.333333333,0.127,0.036,0.022,0.52,0.005682843
4861,-4.9777,3.15,0.1462,0.2318841,0.554185814,0.340425532,0.123,0.04,0.004,0.52,0.005421476
4862,-4.8488,3.39,0.1466,0.2318841,0.646773554,0.315217391,0.178,0.051,0.018,0.52,0.005603253
4863,-5.211,2.86,0.1464,0.2318841,0.705450269,0.322580645,0.12,0.029,0.004,0.52,0.005358223
4864,-5.2311,3.54,0.1463,0.2318841,0.638714359,0.340425532,0.087,0.043,0.011,0.52,0.005549135
4865,-5.5676,3.78,0.146,0.2318841,0.723047478,0.340425532,0.08,0.036,0.014,0.52,0.005711197
4866,-5.8036,3.82,0.1464,0.2318841,0.62088855,0.340425532,0.098,0.04,0.004,0.52,0.005422948
4867,-5.2308,3.67,0.1467,0.2318841,0.634284506,0.340425532,0.12,0.054,0.018,0.52,0.005291756
4868,-5.0242,2.98,0.1469,0.2318841,0.652163286,0.340425532,0.279,0.065,0.0,0.52,0.005381032
4869,-5.0662,3.46,0.1467,0.2279412,0.548955457,0.347826087,0.169,0.062,0.007,0.5,0.005430692
4870,-4.9863,4.33,0.1471,0.2318841,0.686209669,0.340425532,0.134,0.033,0.007,0.52,0.00556006
4871,-5.0253,4.06,0.1463,0.2318841,0.614702924,0.340425532,0.087,0.022,0.007,0.52,0.005398187
4872,-5.2884,3.27,0.1456,0.2318841,0.592367222,0.333333333,0.13,0.043,0.011,0.52,0.005599071
4873,-5.1711,3.79,0.1469,0.2279412,0.590378096,0.347826087,0.151,0.044,0.004,0.5,0.005024669
4874,-5.1629,2.54,0.146,0.2318841,0.565521178,0.340425532,0.116,0.065,0.011,0.52,0.005609985
4875,-5.1222,4.25,0.1467,0.2318841,0.584876974,0.315217391,0.072,0.033,0.018,0.52,0.006055544
4876,-5.0297,3.99,0.1468,0.2318841,0.62828504,0.322580645,0.145,0.033,0.0,0.52,0.005678988
4877,-5.5343,3.98,0.1462,0.2318841,0.518752593,0.340425532,0.127,0.025,0.0,0.52,0.005227782
4878,-5.3974,3.45,0.1462,0.2318841,0.683206507,0.322580645,0.116,0.058,0.007,0.52,0.005729549
4879,-5.2838,2.73,0.1463,0.2318841,0.559553686,0.340425532,0.141,0.043,0.014,0.52,0.005211559
4880,-5.0572,4.32,0.1468,0.2318841,0.6460749,0.322580645,0.174,0.036,0.018,0.52,0.005791051
4881,-5.0951,3.9,0.1466,0.2318841,0.748910826,0.340425532,0.105,0.025,0.007,0.52,0.00554124
4882,-5.4243,3.37,0.1465,0.2318841,0.541284901,0.333333333,0.145,0.062,0.0,0.52,0.006021709
4883,-5.222,4.02,0.1462,0.2318841,0.579024428,0.333333333,0.087,0.036,0.004,0.52,0.005270116
4884,-5.1716,3.81,0.1462,0.2318841,0.627849683,0.333333333,0.112,0.04,0.014,0.52,0.005257545
4885,-4.7993,3.66,0.1469,0.2318841,0.653786158,0.322580645,0.069,0.065,0.004,0.52,0.005682629
4886,-5.1387,3.38,0.1469,0.2318841,0.658436904,0.340425532,0.232,0.054,0.0,0.52,0.005660447
4887,-5.1211,2.8,0.1463,0.2318841,0.687037956,0.322580645,0.13,0.033,0.004,0.52,0.005259249
4888,-5.2878,3.9,0.146,0.2318841,0.616650917,0.340425532,0.134,0.04,0.007,0.52,0.005420245
4889,-5.3421,4.15,0.1468,0.2318841,0.625947275,0.333333333,0.217,0.04,0.007,0.52,0.005561999
4890,-5.5177,2.98,0.1464,0.2318841,0.759332541,0.304347826,0.156,0.043,0.014,0.52,0.005450854
4891,-5.266,3.65,0.1469,0.2318841,0.601203044,0.322580645,0.105,0.036,0.014,0.52,0.00585128
4892,-5.4308,3.33,0.1462,0.2318841,0.646806515,0.340425532,0.167,0.043,0.004,0.52,0.004959184
4893,-5.3751,3.25,0.1466,0.2318841,0.64971296,0.304347826,0.145,0.04,0.014,0.52,0.005601417
4894,-5.3733,3.31,0.1464,0.2318841,0.564824477,0.340425532,0.141,0.051,0.0,0.52,0.00535615
4895,-5.1843,3.43,0.1464,0.2318841,0.668674542,0.340425532,0.13,0.043,0.011,0.52,0.005694957
4896,-5.0141,3.21,0.1463,0.2307692,0.674200124,0.318681319,0.106,0.04,0.022,0.5,0.005242069
4897,-5.0733,3.04,0.146,0.2318841,0.652602648,0.326086957,0.076,0.036,0.011,0.52,0.00539569
4898,-5.4349,2.94,0.1458,0.2318841,0.646177785,0.333333333,0.134,0.043,0.014,0.52,0.005558745
4899,-5.1236,2.3,0.1461,0.2318841,0.62676484,0.322580645,0.112,0.022,0.011,0.52,0.005844739
4900,-5.1345,3.1,0.1462,0.2279412,0.632253294,0.347826087,0.335,0.055,0.007,0.5,0.00553667
4901,-5.3519,3.08,0.1461,0.2318841,0.660636756,0.340425532,0.138,0.025,0.0,0.52,0.005597448
